,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,216,218,220,222,224,221,223,225,227,229,231,233,235,237,239,241,243,245,247,249,251,253,255,257,259,261,263,265,267,269,271,273,275,277,279,281,283,285,287,289,291,293,295,297,299,301,303,305,307,309,311,313,315,317,319,321,323,325,327,329,331,333,335,278,280,282,284,286,288,290,292,294,296,298,300,302,304,306,308,310,312,314,316,318,320,322,324,326,328,330,332,334,336,338,340,342,344,346,348,350,352,354,356,358,360,362,364,366,368,370,372,374,376,378,380,382,384,386,388,390,392,394,396,398,400,402,341,343,345,347,349,351,353,355,357,359,361,363,365,367,369,371,373,375,377,379,381,383,385,387,389,391,393,395,397,399,401,403,405,407,409,411,413,415,417,419,421,423,425,427,429,431,433,435,437,439,441,443,445,447,449,451,453,455,457,459,461,463,465,467,469,471,473,408,410,412,414,416,418,420,422,424,426,428,430,432,434,436,438,440,442,444,446,448,450,452,454,456,458,460,462,464,466,468,470,472,474,476,478,480,482,484,486,488,490,492,494,496,498,500
RI,1.51588824,1.5176423,1.52212996,1.52222108,1.51755118,1.52099096,1.51755118,1.51910022,1.51793844,1.51898632,1.51215232,1.51976084,1.51761952,1.51784732,1.51720948,1.51746006,1.52210718,1.51823458,1.51919134,1.51761952,1.51750562,1.51782454,1.51793844,1.51837126,1.5215149,1.51595658,1.51734616,1.5177562,1.51777898,1.51755118,1.5215149,1.51743728,1.515706,1.51720948,1.51910022,1.51869018,1.52171992,1.51755118,1.51761952,1.51784732,1.5175284,1.5178701,1.52320062,1.5229956,1.52101374,1.51750562,1.52212996,1.52666318,1.51925968,1.52171992,1.51618438,1.51761952,1.51768786,1.51796122,1.51807512,1.5215149,1.5174145,1.51748284,1.51736894,1.51768786,1.51755118,1.51768786,1.51905466,1.51645774,1.51629828,1.52725546,1.51891798,1.51871296,1.52176548,1.5162755,1.51618438,1.5160477,1.5170728,1.51666276,1.52613924,1.51689056,1.51645774,1.5159338,1.51743728,1.52474966,1.51828014,1.51789288,1.51839404,1.5159338,1.5159338,1.51588824,1.51818902,1.51846238,1.52080872,1.51711836,1.51613882,1.51591102,1.51841682,1.52408904,1.51652608,1.5184396,1.51812068,1.51632106,1.51645774,1.52222108,1.52739214,1.51686778,1.51812068,1.5166172,1.51572878,1.51625272,1.51859906,1.5173006,1.5170728,1.51805234,1.51591102,1.51568322,1.51841682,1.53393,1.5277794,1.52019366,1.51800678,1.51591102,1.5163894,1.51591102,1.51654886,1.5167311,1.52176548,1.5167311,1.51595658,1.51408862,1.53124196,1.51846238,1.52067204,1.5167311,1.51659442,1.5177562,1.51609326,1.51663998,1.52121876,1.51645774,1.52210718,1.51693612,1.51777898,1.51796122,1.51609326,1.5193508,1.51768786,1.5183257,1.51670832,1.51654886,1.5151365,1.51315464,1.52119598,1.5215149,1.5132002,1.51666276,1.523679,1.52042146,1.51994308,1.52058092,1.52171992,1.5196925,1.51115,1.51937358,1.51828014,1.51853072,1.51299518,1.51887242,1.51905466,1.51652608,1.52064926,1.51130946,1.51556932,1.5163894,1.52315506,1.51545542,1.5165033,1.51682222,1.51645774,1.5171867,1.5161616,1.51711836,1.52365622,1.5151365,1.516845,1.51622994,1.51531874,1.51609326,1.51830292,1.51602492,1.51727782,1.51622994,1.51837126,1.51657164,1.51732338,1.51766508,1.51566044,1.52226664,1.51966972,1.51777898,1.5219705,1.5190091,1.51848516,1.51818902,1.51663998,1.51709558,1.51689056,1.5266404,1.51850794,1.51812068,1.52126432,1.51643496,1.5196925,1.51914578,1.51916856,1.51613882,1.51509094,1.52247166,23.294121918876154,1.9229231817773944,16.71577472082886,10.849308732817969,27.523528552488887,4.213416396488121,24.486598812596803,23.433548430656124,32.51884117247982,21.110059833268746,21.71695795881824,28.26828721101679,22.44495401935856,22.565282353578944,13.44929976834371,5.422905220789193,6.401033088178269,37.73723186990725,35.47899376834989,9.816933230319325,23.740558368299563,8.963128031444429,21.258435986594453,9.207559480350453,25.94066285502277,4.3945858419928765,25.78904817591613,16.738581834132138,28.252147755423174,28.795822960774654,36.38853766822301,11.12265345204331,35.377722325692126,2.6716803997043654,11.937174093674948,15.198937799076193,31.164862508525875,4.986000604191908,13.765651651241242,4.821982843841136,6.890830843283382,11.64344859824702,4.304912316561133,20.079553661048138,14.988510829208197,37.70667528007631,3.5726480109228413,25.48916985054081,2.638973023251352,26.094640862500366,6.274210046174137,30.43298093136259,35.96255749002249,11.14235383563436,33.05487408663644,12.104701087250447,31.797401856392987,13.53313464148921,15.298254258780819,34.80016279757762,7.069647701666184,4.373658944432369,31.19201241839211,29.17171947878552,17.689666904895926,11.832672649479981,18.254937758671005,23.983330956782574,33.054453024301424,34.833460205707,20.06170031794586,27.503802428244107,29.583495227851675,33.24653316925551,14.233947417435829,19.191368326122156,36.19065005655771,17.580925226349414,26.487591202559024,21.891308555266654,29.783942643849773,26.950124721561764,33.160457473896784,13.410078530956005,17.335027937585146,18.848300952246234,21.274448648065054,6.103674744022524,1.912829693139952,26.958065464635588,21.709170692814205,4.933511331709425,22.303321377987952,3.6439367747503297,33.29823809547033,12.22397463749971,17.891492872483763,17.77039161341999,12.939659714939584,3.8760912427134624,30.385958487335955,33.703601922054254,31.620812048696198,25.636261400258267,27.76835563742446,17.858417951083307,11.758248398202804,5.368957177896673,33.34126403703544,5.66228657036784,23.394048908250678,36.10240228904877,29.212117175621717,6.636397057361549,36.480990690519015,37.89159264724511,8.431534698664635,30.139945748456423,15.977164050472245,21.57123401943375,13.928181563700766,28.502589001661164,11.11445311150194,27.599195622301828,5.38650917460243,25.681267376401358,26.715354864073806,7.089054013890841,13.70592194566744,20.628414522310692,33.96981786727918,11.619849915527357,11.327378791900028,11.660267257419594,27.173382720724852,23.512518851756386,18.86501698067558,26.16964556427962,18.96677040162592,34.58630569125775,20.735384018957387,22.011463243287604,17.50578262014789,20.603456118913126,10.625216362635076,8.867297626413519,7.872835712104232,15.544801916699498,18.52303526939055,2.0728720459680314,34.68711870899283,23.672776515714265,29.117309924430412,3.813490755146317,28.14069072587678,5.707646438233322,7.521598532591801,6.107839488193316,31.492658545060152,19.778094098221718,19.508794583609664,35.01629281918783,21.520489045405316,18.92404559578487,12.043416367354466,16.742162669344218,19.911436961661217,21.664640509958605,31.72287163418399,3.8250063359561595,32.44639666682454,23.848682352618063,35.90387398819877,4.200247206374671,2.024671975594258,15.359222553673131,7.9999939677772,6.125914447849796,18.77294562631234,33.336522638973115,2.3822589049575003,14.564280685883608,36.22519985044094,10.663667182877287,15.805997804440741,31.089091139266284,34.270268374684534,38.09876388796509,15.508649353591727,13.93792608023414,10.005935189852,18.28327096862456,35.91921482558742,32.89847257003818,35.32781225726483,27.492097029381753,34.96254675527039,35.98527149005506,23.117992483674023,31.119846030476698,10.443712961027535,27.37340139420403,11.095393880114385,14.575003991421934,19.4630514921388,16.8277428356718,18.74600599946772,21.834389852903747,19.907549014851778,24.54812366665464,15.69209409314668,31.286309401137963,33.06738750658884,9.98201844157624,8.346742529501299,22.696856547348506,17.285905167414654,21.305272665031133,24.307283367370655,6.257479757318273,20.36540851567104,5.216338554291401,15.830354514435932,33.82957003605221,9.881193479493959,31.115149638991774,8.704313533660809,38.0842463455996,29.377601685672555,11.992415177132528,35.22571019125065,1.6391915305688503,2.0011983352745033,28.823938050394297,16.7544799703884,35.378705317452365,10.509297747142174,9.598351369423307,37.884333277242106,34.272144049358594,32.43847242713827
Na,12.87795,12.9777,14.20795,13.21045,13.39,13.68925,13.1506,13.90205,13.21045,13.58285,12.991,13.80895,13.88875,12.67845,13.3767,12.83805,13.72915,12.8713,14.417,12.79815,12.81145,12.69175,12.7915,13.1373,13.05085,12.7915,13.0176,12.85135,13.21045,13.4831,13.05085,13.2969,12.71835,12.8713,13.88875,13.1905,13.5097,12.99765,12.81145,13.7745,12.57205,12.73165,13.7225,13.3102,13.6427,12.8181,14.20795,13.9885,13.19715,13.4831,13.52965,12.61195,12.55875,12.7383,13.4299,13.11735,13.2703,12.858,12.7782,12.65185,12.7117,12.45235,13.6028,13.40995,12.7117,13.8023,13.46315,12.93115,13.7491,12.99765,13.01095,12.8979,13.7225,12.9378,13.70255,13.33015,13.4432,13.25035,12.19965,11.4482,13.23705,13.1905,12.85135,13.09075,13.09075,13.11735,12.6186,13.0974,13.78235,12.89125,13.922,12.858,13.0176,13.8289,13.5629,13.25035,13.4299,13.3368,13.4033,14.4274,11.0226,13.2304,13.33015,12.85135,14.85965,13.35675,13.35675,12.3526,13.4831,12.99765,13.0176,13.23705,12.93115,12.2994,12.63855,13.98185,13.7092,12.8181,12.5521,13.23705,12.7516,13.2969,13.19715,12.8713,13.0176,14.24785,10.73,13.40995,13.5496,12.7915,12.991,13.52965,13.33015,13.1373,14.0284,13.03755,14.188,12.858,13.6427,13.50305,13.42325,13.6427,13.64935,13.33015,13.23705,13.40995,14.00845,13.0176,12.97105,11.02925,12.99765,12.858,13.4432,13.3767,13.2703,12.85135,11.56125,14.5604,17.38,13.789,14.46065,14.08825,14.4008,14.99265,14.0018,11.94695,14.3609,13.68925,13.8688,14.36755,13.4432,14.14145,14.38085,14.5604,14.93945,14.75325,14.95275,14.2279,15.79065,14.853,14.9195,14.2013,14.38085,15.126,14.3875,14.853,14.70005,14.14145,14.321,14.7998,14.95275,13.21045,13.29025,14.16805,14.7732,13.21045,14.3609,13.48975,13.6427,13.7225,12.93115,12.99765,12.6718,11.22875,13.19715,12.95775,14.321,12.15975,12.63855,12.73165,14.1481,13.8821,15.15225,14.85965,31.06301340171238,13.33077645811311,25.706168968150905,20.697281807439307,33.61423255327047,14.977546448669042,32.16277268891192,31.136983094326524,46.80165130155555,29.37979520164516,30.27003629912015,35.21091587888715,30.110127317259845,30.59722797270132,23.436706000879546,16.162763478137244,17.01943009545581,43.483349326671146,44.8570110595506,19.755879402651644,31.383561885050515,19.224070046733836,29.45592555065896,19.67102578587943,33.28303838156357,15.493886346782872,33.29265191000441,25.294663614361497,35.49762659243787,35.8064702980231,43.78647102071409,21.26501281711458,44.55792372552622,13.898271211455281,21.403478014775967,23.91515225868962,48.11057277195768,15.79680921775305,23.23553038872619,15.621728558052448,15.851537499556581,21.219509666717883,15.05441208695821,28.366044851346196,24.256360644158335,43.12510142241436,14.51706655033091,32.80134762786526,13.149868411623855,33.543425408042815,16.83894139257666,48.79753350065367,44.096115366321726,21.010267048003954,46.52412408547347,20.341249080988767,47.57982991129293,22.507357578708614,24.40781987201491,44.92060203895355,17.640904026774972,15.77610276940812,48.04208826984008,35.969388857755305,26.733068678387,21.944948962156968,26.779296056495646,31.782676814551166,46.74337023259706,45.154765958867934,28.691354483564957,34.37814693663398,36.375808803425095,46.66294853408693,23.526804130896366,27.364759781532463,43.910517007801936,26.84250490200897,33.83296481469087,29.990416862698318,49.34342447957002,33.74825451832346,46.4531607628699,22.95844381800412,26.08539190646279,27.50365781556174,29.411318830146275,16.715234731129726,13.084296002459984,34.4846176025532,30.17262137014815,15.74115850618551,30.57296619792369,14.53765864800489,46.310845933605734,21.70722534036772,26.55087341451638,25.969925752536753,22.30871289199939,14.906117349780892,48.97515006691465,46.08971542892748,48.067227479236465,33.517964076597636,34.81685638991716,26.240407562690123,20.877277251811172,17.05999248760932,46.363351249352135,16.32644913599651,31.146850460396568,43.913573714149415,36.15050301183318,17.013250221506574,43.697133193436,43.27071177256958,19.26040260095866,49.069339390227064,25.103821473359837,29.57248485192175,21.912551557041574,35.52385361684992,20.46329434412047,34.763525058780345,16.120670009429187,33.16243351278546,33.89320713593432,17.650750334946594,22.98513985092356,29.275092267035816,45.773757757330145,21.67884353585942,20.960150092135507,21.696412245376706,34.35478790902007,31.342694789230016,27.29176228878564,33.85798163469087,27.40187879071366,44.53786662970027,28.87248170653939,30.03380634170557,26.780234204779074,28.91283905272868,20.43401531789892,19.50790796842021,18.14909302769239,24.502783344973082,27.080477672526413,13.396741379889182,45.199607599312586,31.448979045863734,35.94856992259358,15.544537444287496,35.12920288698345,16.50164897000514,17.96370022455129,16.644012311786767,47.85204151917073,28.281704418651426,28.904815152321138,45.14728494277723,29.723459422480527,27.5008087184522,22.08339891580391,25.534203713713836,28.224997776071383,30.016392829542912,47.968704729904246,14.928123518370786,47.08664470619357,31.573520795194206,44.1804318824802,15.043574561411457,13.296893617584782,24.355299592015214,18.303497781724612,17.10608521936812,27.330114961450295,46.349851873329115,13.740536282453176,23.90727399432859,43.881530313461944,20.33225236264744,24.72218775615854,48.374217487544854,45.252244072693316,43.444736438020314,24.576301112644146,22.850296492248187,19.913875916465546,26.972310731281297,44.167832169012726,46.66676093181148,45.03656388055765,34.54636850969685,45.23934052959045,44.341599450490946,31.01731996988191,48.17578626033874,20.281502741450737,34.43541600304182,20.828320715041116,24.138502091472645,28.01749631838997,25.63787551795793,27.403761258070098,29.786033972215435,28.16217282482608,32.06556897817971,24.75445951991444,48.08309526031651,46.62174879697906,19.858751426983993,18.215597113254255,30.899325479110317,26.083979191890972,29.544838172504175,32.06839978940555,17.48955169376044,28.654920011470807,15.978104853909448,24.768698792002752,45.99386635537924,20.34991198422022,47.98820875837444,19.25215991067861,43.68656523036893,36.25226751670858,21.77418208389397,44.720085279805616,13.332280761078893,13.198609648430377,35.73918092447726,25.544544654975176,44.69902348494898,20.28424430335639,20.575541246056975,43.3366607436836,45.51418614336065,47.11913715201811
Mg,3.43036,3.53812,3.82099,3.7716,3.65935,3.592,3.60996,3.73119,3.47975,3.34954,3.47077,3.57853,3.60098,3.66833,3.5022,3.5022,3.83895,3.47975,3.57853,3.65935,3.56955,3.53812,3.5022,2.84217,3.65037,3.60996,3.53812,3.47975,3.38995,3.74017,3.65037,3.60098,3.46179,3.47975,3.52914,3.37199,3.8614,3.60098,3.53812,3.48873,3.47077,3.43036,3.72221,3.57853,4.49,3.55159,3.82099,3.69976,3.33158,3.74017,3.55159,3.592,3.52016,3.47975,2.86911,3.57853,3.61894,3.56057,3.61894,3.56057,3.42138,2.71196,3.61894,3.55159,3.33158,3.15198,3.82997,3.65935,1.01025,3.57853,3.5022,3.43934,3.6818,3.60996,0.0,3.53812,3.60996,3.44832,3.25076,0.0,3.90181,3.90181,3.66833,3.592,3.52016,3.40791,2.76135,3.96916,2.28092,3.61894,3.52016,3.52016,3.61894,2.90054,3.56955,3.75813,3.97814,3.56955,3.48873,0.0,0.0,3.53812,3.84793,3.51118,3.66833,3.57853,3.43036,2.72094,3.47975,3.79854,3.57853,3.48873,3.74017,0.0,0.0,1.35149,3.92875,3.52016,3.47975,3.34056,2.85115,3.64139,3.6818,3.56057,3.56057,3.08912,0.0,3.88834,2.08785,3.52016,3.17892,3.40791,3.52914,3.44832,3.75813,3.39893,3.78058,3.57853,3.65037,3.35852,3.39893,3.53812,3.65935,3.34056,3.56955,3.38995,2.68053,0.0,0.32777,1.71069,0.0,0.0,0.0,0.0,0.0,1.61191,1.88131,0.0,0.0,2.41113,2.24051,2.19112,1.74212,0.78126,2.38868,0.0,0.0,3.20137,0.0,0.0,3.34056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25974,0.0,0.0,3.69078,3.44832,3.81201,3.74915,2.81074,3.84793,3.47975,3.87038,0.0,3.53812,3.47077,2.87809,0.0,3.62792,2.95891,3.90181,3.52016,0.0,1.84988,0.0,1.77804,0.0,2.2001,24.293845440600094,3.5672760384021758,18.02102608505206,9.333926171306143,26.008119741930713,5.903651310136462,25.404828333562364,23.20205563188669,32.549915213271895,22.11754982547197,22.737702597310793,26.75343401251661,22.850994532593056,23.579431490277337,13.676193000773537,7.3280454651512414,8.181820511637998,37.95095769435828,33.964789625028324,8.301434296813822,24.35953838411367,10.65449592287474,22.30789772745843,10.921867040030943,26.747740171159066,6.275010163989689,26.55645509511744,17.35886559356034,27.370986317486157,27.281172661467345,38.56234461327926,9.605963648855022,35.69215321478166,4.676390560942895,10.42118837840566,15.884852003472338,31.32379979843062,3.4691296491582033,14.813693199654344,6.749229705846854,5.370892074533489,12.989204049820593,5.990905194041538,18.56462052268486,16.05494694793148,37.10956856443313,5.301672309678146,23.972850884962508,4.321577877902312,26.669830922282536,6.262928664031374,31.055053990524186,38.686403447975906,10.79529606419494,33.13849678063326,10.587172587528803,31.930902616050492,14.282084303780517,16.65924368437101,34.73933428952708,8.855319393922354,2.8573786804145174,29.676449322786844,28.94021024747444,18.568920509077362,10.313461366467013,19.177544433603096,24.439297264697313,33.47315948488416,34.43717981807388,20.238268388518215,27.718752968777643,29.050201987401472,33.332768117763436,15.056575907443662,19.71985007350926,38.83759378501192,16.849783575727695,27.279587287681284,22.90959431351134,30.438340716602152,27.53426227673914,33.613815261455244,14.845767696547753,18.229536014129064,17.332245874308423,22.35220273141445,7.8158739889130056,3.231712218493808,27.721436066576928,22.70107121200388,4.704938026620121,20.78983777500026,4.894175574154723,32.81450348834502,13.542833574202305,19.024111673614048,18.768726479161515,14.225611030664455,2.3596038127273813,28.869210481160515,34.162783407623856,31.900830125588335,26.28564353919703,28.429403797321708,18.437504750243097,13.02973111373804,3.8502378626741196,33.79580879442116,7.463175744898847,24.388751433298985,34.585106625540725,29.64965576252505,8.214476597140168,34.96571177048124,38.020584408272335,10.125112494752003,28.625375526331066,15.540074159948325,20.054084924385275,12.412758560523748,29.164663838236514,10.768615491404544,28.30513090209888,7.116178205280369,26.560599968846628,26.39957341195769,8.50489870397675,12.190145710248956,21.672786584613167,32.45565052202548,10.103197624856323,12.800683903597607,13.10577986912008,25.65727450543544,21.99730101243845,19.975118357505732,24.652984268787982,19.609219098883596,33.07047713996611,20.57498927547358,22.125476081126727,17.613202472956697,21.695372217444945,12.26150997498116,7.351296486224004,6.357271123963105,16.587315316469994,17.00805108271848,0.5562680290797712,35.02746597488468,23.600515522111,29.82443774402763,5.28961544537446,26.62620201125721,7.459154701644866,8.918310924614255,7.89546735680516,31.986322762649422,20.83399456834925,17.99522965312559,35.24020936363204,20.005405312305317,20.148382907845633,13.531712147013884,17.472834635369836,21.037720808116955,22.552506691056163,31.99849971090791,5.71590928739405,32.95772674086646,22.333282247125037,35.22860690901236,5.7444563501007,4.043343326555253,15.3345698070387,9.702177081971438,4.60884765031047,19.90740213025671,32.98380427747781,2.927664259613243,15.976686089025849,38.737461541942174,9.14753909140725,17.063499091164957,29.574791762042896,32.755312630232226,38.21812817807406,13.989869458675345,14.672518662856264,10.995729866904133,19.136991234343306,39.12438466000764,33.26403978211707,34.527156543091166,27.157311198992947,33.447302851356476,35.65653792732886,24.104384729449542,31.673621565928475,12.010232141961522,27.836117974118476,12.630061560529171,16.01904736054855,18.960574176811093,18.011150363841168,19.905885174682883,22.801410958381357,20.87015500102062,25.375235571919106,16.85766165237395,31.84242596419918,33.497773781774214,10.980833838175279,9.285054141369882,21.181971359190303,18.530893094269675,22.029004278609445,24.901886223221172,6.003460867048565,21.48913117475744,6.95413237828164,16.597193662468946,33.462421052548834,11.245051645355405,31.199025063833727,7.187441271375229,38.30515670737784,30.027568573908272,13.544691921828393,34.92114445494997,2.2066233049744977,4.070819981587937,28.307656461663484,17.484663366459575,34.3974563813405,10.611705673851164,11.206401121814304,38.122050475916346,34.70300959063704,32.93734428099417
Al,1.40066,1.21127,0.46976,0.79076,1.1888,1.12139,1.05077,1.17917,1.41029,1.23053,1.12139,1.32041,1.35893,1.15991,1.15028,1.14065,0.72014,1.29152,1.36856,1.26905,1.3493,1.33967,1.12139,1.27868,0.87101,1.61894,1.68956,1.23053,1.33004,1.16954,0.87101,1.14065,1.56116,1.33004,1.32041,1.17917,0.88064,1.35893,1.23053,1.27868,1.3814,1.1888,0.51149,0.81965,1.09892,1.49054,0.46976,0.71051,1.27868,0.8999,1.53869,1.31078,1.42955,1.3493,1.1888,0.8999,1.24016,1.26905,1.29152,1.30115,1.19843,1.29152,1.10855,1.24979,1.49054,0.65915,1.25942,1.56116,1.35893,1.53869,1.48091,1.44881,1.81154,1.25942,1.35893,1.60931,1.53869,1.42955,1.15991,1.87895,1.41029,1.30115,1.24016,1.51943,1.55153,1.58042,0.82928,1.1888,1.42955,1.57079,1.24979,2.1197,1.0604,1.16954,1.47128,1.32041,1.17917,1.57079,1.51943,0.99941,0.74903,1.48091,1.24979,1.43918,1.74092,1.49054,1.42955,1.62857,1.70882,1.07966,1.5098,1.47128,1.10855,0.99941,0.66878,1.62857,1.53869,1.90142,1.86932,1.47128,1.43918,1.52906,1.15028,1.64141,1.53869,2.08118,2.10044,1.33004,1.6703,1.53869,1.23053,1.51943,1.33967,1.76018,0.5789,1.25942,0.90953,1.31078,0.64952,1.62857,1.2209,0.74903,1.10855,1.53869,1.3814,1.27868,3.5,3.04097,1.5098,1.56116,3.0185,1.8308,1.58042,1.40066,1.76018,2.17106,1.56116,0.55964,0.34136,1.1888,1.61894,1.66067,1.53869,1.74092,1.56116,1.1888,2.02019,1.81154,2.54021,2.73923,1.23053,2.68145,1.93994,1.97846,1.86932,2.00093,2.27057,2.08118,1.31078,2.42144,1.9913,2.79059,2.65898,2.51132,1.82117,2.37971,2.34119,2.88047,2.21921,1.9913,1.7987,1.29152,1.21127,0.78113,0.29,1.29152,0.89027,1.3493,1.26905,0.55964,1.61894,1.78907,1.70882,0.7715,1.07003,1.42955,0.82928,1.3493,1.65104,1.85969,2.09081,1.78907,2.25131,2.05871,22.722877469369077,1.631154193101729,16.176090099545455,10.580829343170594,26.579186538234712,3.89903959346006,23.89790863074173,22.720361584998127,31.97274157683816,20.4248759898622,21.212165607141134,27.4617098408834,21.908480858816546,22.18833370733039,13.36440332434768,5.117934046366167,6.279483150663753,36.91728393845172,34.59459059137856,8.821604024562955,23.323675763325564,8.526770785039531,20.657946023062554,8.821395492604205,25.51495554230613,4.309078531610171,25.294353060406696,16.245549556242104,27.671131992146652,27.983705572706967,35.52579345640873,10.119930818486688,34.76932043735083,2.672907492875051,11.024572045371436,14.728013502430615,30.58538941313498,4.430788152052323,13.309667982312195,4.498635296874571,6.101000958378766,11.284386677303202,4.229889260605566,19.362008030356282,14.513310223000314,37.06544301550728,3.4922229168944092,24.491193479618083,2.2668168097781756,25.463518038976027,6.2839711010149975,29.925131103857588,35.21753820555484,10.892177021114492,32.34225357456595,11.27708187890177,31.13819812434523,13.409181464073015,14.883435293673825,34.06689789666876,6.990226424319721,3.4034328938615754,30.15899998955574,28.625669949267195,17.185917269975683,11.544228753465491,17.734550462306636,23.3533994741964,32.347576351011014,34.31486405378279,19.663348049178346,26.871281555190595,28.903391354500883,32.49194875866486,13.808847012100733,18.703030138139965,35.43801999268071,17.169300464859642,25.876039205501645,21.339837237380202,29.118725789688053,26.261820035385615,32.570039255255445,12.81485899806277,17.351804945183336,18.14304423504002,20.717732548055718,5.940118047662388,1.8287449401608953,26.281987526132305,21.34732565130328,4.762167044192985,22.103405596029383,3.5305361485234865,32.73784619442722,12.009069283677409,17.507383546709246,17.20086628599539,12.661111181394874,2.9080247629147147,30.009215319733123,32.98707164145229,31.05329497027015,25.216431506518937,27.22207205037014,17.390253038797017,11.268454078125846,4.807749098940985,32.624457363573136,5.327516457449313,23.015494160126636,35.03685387756788,28.537475449599256,6.380266251480886,35.584620578480916,37.21390361022754,8.002343777299536,29.313280656053518,15.805330761263722,21.124395998055277,13.088598859258237,27.855770813714415,11.037848166548685,27.130936796490154,5.207726837952283,24.943058984800384,26.080615099842525,6.7247561990736315,13.421976036566951,20.036450261964788,33.10187412639768,10.992663381063805,10.912647497860947,11.403240083239515,26.377478876879078,22.757333667256276,18.555116349052632,25.594853998563,18.59368422681662,33.58711743666229,20.3562701543602,21.494757018699403,17.23505670750805,20.070928646742413,10.24545304675854,8.27070877034403,7.2875005147875935,15.062496091092203,17.822377371193976,1.5496246517160874,33.94089274583083,23.310510872511234,28.45006426222058,3.534856838451143,27.059244196371864,5.598247698644309,7.151228098397565,5.842034991060099,30.902019884074367,19.384512524589113,19.609346062582894,34.318373413831914,20.78711402203134,18.26336539140661,11.62641920268059,16.265138176397027,19.596760313481436,21.110049039375628,31.192611395785054,3.525608558677143,31.731502625505563,23.089658712670154,35.13963105068089,3.8771115604696673,1.8683937484655673,14.98819676010144,7.996545779709926,5.14657427184883,18.46414871696142,32.792835515089074,2.517778774534224,14.347425476836108,35.65273355408197,9.758915320249551,15.566820161468655,30.252365227082983,33.48552422707645,37.42688963140762,15.160075744502105,13.56813269052603,9.643021880370071,17.78584720326884,35.15445063371663,32.20652762447795,34.58644870304206,27.000938458027296,34.08273517266151,35.2722680359938,22.549073510067196,30.688246151782266,10.302419267061548,26.892229649283582,10.94222740122801,14.112825099704324,19.22298046304613,16.461099873510097,18.233030146776525,21.443197568754385,19.556883510289275,24.07445490868644,15.344098043499153,30.751737359286793,32.50033606127967,9.76118266878905,8.020602489759767,22.190713269098076,16.97370895287201,20.96635829518775,24.016183693284496,6.12976521742604,19.87437254025555,5.04035035331948,15.502695922684389,33.3312092103248,9.73304189954907,30.56049917699106,8.325276623284935,35.95389182915814,28.889159752434658,11.414539643747897,34.572263952798714,1.601090097955593,2.0150314465935693,28.154497823059963,16.418869212215487,34.684665202494315,10.366879622577436,9.216314362283992,37.12747330525051,33.55953825333455,31.860631502616574
