,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455
RI,1.51588824,1.5176423,1.52212996,1.52222108,1.51755118,1.52099096,1.51755118,1.51910022,1.51793844,1.51898632,1.51215232,1.51976084,1.51761952,1.51784732,1.51720948,1.51746006,1.52210718,1.51823458,1.51919134,1.51761952,1.51750562,1.51782454,1.51793844,1.51837126,1.5215149,1.51595658,1.51734616,1.5177562,1.51777898,1.51755118,1.5215149,1.51743728,1.515706,1.51720948,1.51910022,1.51869018,1.52171992,1.51755118,1.51761952,1.51784732,1.5175284,1.5178701,1.52320062,1.5229956,1.52101374,1.51750562,1.52212996,1.52666318,1.51925968,1.52171992,1.51618438,1.51761952,1.51768786,1.51796122,1.51807512,1.5215149,1.5174145,1.51748284,1.51736894,1.51768786,1.51755118,1.51768786,1.51905466,1.51645774,1.51629828,1.52725546,1.51891798,1.51871296,1.52176548,1.5162755,1.51618438,1.5160477,1.5170728,1.51666276,1.52613924,1.51689056,1.51645774,1.5159338,1.51743728,1.52474966,1.51828014,1.51789288,1.51839404,1.5159338,1.5159338,1.51588824,1.51818902,1.51846238,1.52080872,1.51711836,1.51613882,1.51591102,1.51841682,1.52408904,1.51652608,1.5184396,1.51812068,1.51632106,1.51645774,1.52222108,1.52739214,1.51686778,1.51812068,1.5166172,1.51572878,1.51625272,1.51859906,1.5173006,1.5170728,1.51805234,1.51591102,1.51568322,1.51841682,1.53393,1.5277794,1.52019366,1.51800678,1.51591102,1.5163894,1.51591102,1.51654886,1.5167311,1.52176548,1.5167311,1.51595658,1.51408862,1.53124196,1.51846238,1.52067204,1.5167311,1.51659442,1.5177562,1.51609326,1.51663998,1.52121876,1.51645774,1.52210718,1.51693612,1.51777898,1.51796122,1.51609326,1.5193508,1.51768786,1.5183257,1.51670832,1.51654886,1.5151365,1.51315464,1.52119598,1.5215149,1.5132002,1.51666276,1.523679,1.52042146,1.51994308,1.52058092,1.52171992,1.5196925,1.51115,1.51937358,1.51828014,1.51853072,1.51299518,1.51887242,1.51905466,1.51652608,1.52064926,1.51130946,1.51556932,1.5163894,1.52315506,1.51545542,1.5165033,1.51682222,1.51645774,1.5171867,1.5161616,1.51711836,1.52365622,1.5151365,1.516845,1.51622994,1.51531874,1.51609326,1.51830292,1.51602492,1.51727782,1.51622994,1.51837126,1.51657164,1.51732338,1.51766508,1.51566044,1.52226664,1.51966972,1.51777898,1.5219705,1.5190091,1.51848516,1.51818902,1.51663998,1.51709558,1.51689056,1.5266404,1.51850794,1.51812068,1.52126432,1.51643496,1.5196925,1.51914578,1.51916856,1.51613882,1.51509094,1.52247166,6.829074075425826,22.20284282702291,13.453347115348073,13.156960852730904,18.19962488277868,32.48901324720339,23.47102913296403,18.13705413087131,34.641433294099166,19.20737563484444,28.065062609964997,15.916186081897498,14.381971908581882,25.598836130065855,21.536176105299337,14.277470882114715,30.870339937371458,10.489976014165332,2.073207783087705,17.20741925686659,31.94522788961517,23.219912394791518,10.634407918046714,5.725178485920791,14.079156004517998,6.834243992776277,1.8633028042274804,5.414333812653845,38.10015605428914,21.119990426246282,22.120610848155902,30.763919561438417,21.84085793946333,3.194793405623024,10.947388245807566,25.102368271779056,14.432866568276168,7.802292955788913,13.912364553991598,31.597725198990805,16.647773768976283,35.21224438599893,28.99164718577263,33.637959355264854,27.034529791891607,31.859871191814236,17.07760724564359,1.5885435403422232,16.320165992797047,9.922594559187724,21.175955082734305,8.248298446903604,21.566172118623996,28.170508928983484,9.41750371738756,4.380135419305406,11.43689857377424,29.951415053694852,32.21001408439488,38.116911542471094,6.620016792009508,32.29561346749591,20.612003676438228,29.880763663446423,4.304450884989229,21.090461687279845,28.1785819111206,9.900310949585418,14.846951563493963,4.0403612317953685,26.362942237675995,22.827963702563363,18.476489355257577,7.579678725671518,1.9982595687382139,33.85735615936823,13.841663510082697,5.598016255555853,19.779891407615516,9.750986844896087,23.58571327765675,3.3532267583815205,14.666117413631547,32.88644700369191,16.556961734739566,30.657947312039553,31.844275382200237,3.2904571050816385,10.066134417429629,18.84739336999004,16.56784164585482,18.418595814178857,10.606706022101765,18.75758665221827,18.65578130135616,34.97683286829213,14.910646358874708,9.576712251714143,35.80058827661654,7.227026962843836,11.866742360886214,2.6391329733806885,27.451068012645155,35.77570765368941,31.773350108725765,33.13266459637644,31.77522052065957,19.793941245393402,11.754804081910644,17.425686907674848,33.4793677332179,6.894714463952489,27.250021674189835,16.63474520773741,1.8571496698386478,30.24483980005988,15.544678124936251,16.49783525624977,32.212437817158204,24.66340206385501,6.555796202195166,28.84487377694628,31.271421092266227,28.235545557182995,13.502694921201641,24.438952761233676,27.802961751731306,2.2358565072167593,29.19698128780562,17.781156602369563,3.9659930401100603,30.317398427587975,22.441800429539743,2.580043826376575,7.7295766098481735,12.601807404590577,25.0813135280263,1.6299546779698506,11.598593990478495,33.03596779246802,5.324889883257519,2.9113075206374983,8.52773697918817,2.157477965619302,15.570352048614401,12.856727738336698,34.28822710028931,23.596159067240574,11.03283214862136,24.35466915999881,25.79154658106592,20.268757445276655,4.246523256469712,34.4140734167688,27.86030152114395,33.04336132916498,34.692410736279456,18.25842031197185,25.083677836900357,10.595740309159883,15.915826529598688,8.624668279566597,12.14368066445167,11.591131067844731,21.299521397697266,11.212627057098887,4.953105691333491,2.2833664455354428,34.25720738047326,15.031173600765262,2.5212967241555244,35.13166316438904,7.992586070989284,25.17476161770659,22.244413844284143,7.678139208104177,31.227767588466442,9.267660635405651,16.625016155963085,5.816838015572175,17.803627367632924,10.53810725959213,9.161713465591662,11.347534764784747,25.736712215785516,24.42229715089696,4.535305097227439,2.4841705196115464,20.37909701446166,24.91963354010176,26.64404889613342,15.437834783069645,31.996020714680846,20.064302379833652,7.090163924355121,11.453005224960997,31.95937362528367,37.63348546335227,34.811847726034756,30.86507795441041,25.685270374162272,28.262165596426104,6.518121637756105,22.070723280285584,31.24103493875509,9.40322949387798,21.971897460076587,23.716629715404977,1.715894167696664,14.350825098793749,36.53802507583716,27.22847919843803,20.030415414788568,28.874734324782384,17.312776324194026,28.833095450604112,23.770677606416637,18.42118984066709,26.397893215123965,19.126688288669776,5.145231604885807,19.141986368134997,14.438302579046315,13.548539669645606,24.045001095729344,31.83146371954186,4.3727669593729965,4.738193398249191,11.659625160558642,37.656327550424024,10.343142994863365,19.27701274880449,7.349184084765885,6.759845584212538,5.529918189926874,13.091050893359464,4.9383061673582995,15.308123429923876,32.82416697377011,24.799520305532372,12.814540705192702,26.659953116084502
Na,12.87795,12.9777,14.20795,13.21045,13.39,13.68925,13.1506,13.90205,13.21045,13.58285,12.991,13.80895,13.88875,12.67845,13.3767,12.83805,13.72915,12.8713,14.417,12.79815,12.81145,12.69175,12.7915,13.1373,13.05085,12.7915,13.0176,12.85135,13.21045,13.4831,13.05085,13.2969,12.71835,12.8713,13.88875,13.1905,13.5097,12.99765,12.81145,13.7745,12.57205,12.73165,13.7225,13.3102,13.6427,12.8181,14.20795,13.9885,13.19715,13.4831,13.52965,12.61195,12.55875,12.7383,13.4299,13.11735,13.2703,12.858,12.7782,12.65185,12.7117,12.45235,13.6028,13.40995,12.7117,13.8023,13.46315,12.93115,13.7491,12.99765,13.01095,12.8979,13.7225,12.9378,13.70255,13.33015,13.4432,13.25035,12.19965,11.4482,13.23705,13.1905,12.85135,13.09075,13.09075,13.11735,12.6186,13.0974,13.78235,12.89125,13.922,12.858,13.0176,13.8289,13.5629,13.25035,13.4299,13.3368,13.4033,14.4274,11.0226,13.2304,13.33015,12.85135,14.85965,13.35675,13.35675,12.3526,13.4831,12.99765,13.0176,13.23705,12.93115,12.2994,12.63855,13.98185,13.7092,12.8181,12.5521,13.23705,12.7516,13.2969,13.19715,12.8713,13.0176,14.24785,10.73,13.40995,13.5496,12.7915,12.991,13.52965,13.33015,13.1373,14.0284,13.03755,14.188,12.858,13.6427,13.50305,13.42325,13.6427,13.64935,13.33015,13.23705,13.40995,14.00845,13.0176,12.97105,11.02925,12.99765,12.858,13.4432,13.3767,13.2703,12.85135,11.56125,14.5604,17.38,13.789,14.46065,14.08825,14.4008,14.99265,14.0018,11.94695,14.3609,13.68925,13.8688,14.36755,13.4432,14.14145,14.38085,14.5604,14.93945,14.75325,14.95275,14.2279,15.79065,14.853,14.9195,14.2013,14.38085,15.126,14.3875,14.853,14.70005,14.14145,14.321,14.7998,14.95275,13.21045,13.29025,14.16805,14.7732,13.21045,14.3609,13.48975,13.6427,13.7225,12.93115,12.99765,12.6718,11.22875,13.19715,12.95775,14.321,12.15975,12.63855,12.73165,14.1481,13.8821,15.15225,14.85965,17.711169731873504,30.190223277877678,22.87285004346826,22.491009919478316,27.247164569943706,47.197695038234464,31.155849194120876,27.00093770837961,45.176406132871776,27.94897361126591,35.01529249224504,25.053690214747952,23.52014058065026,33.062259599215245,29.63548342409534,23.579407533881877,48.38581534580176,20.320550946540415,13.32447759932505,26.282607951433675,47.4723546011986,31.000752862647285,20.95166382402966,16.510263025670934,24.09553356953199,17.728293303589968,13.598993991654064,16.14398087145596,43.49454414446372,29.74462575564385,30.50417858191403,48.88063309810549,30.132487530007648,14.256992596521146,20.79085359759724,32.8108997147829,23.682427358973065,18.08256009863656,23.191877208338802,47.76390349753928,25.48683940341136,44.97572196234289,35.79371534204553,46.097366442018455,34.24347742908034,47.72170918149031,25.847462440624305,13.435967430689953,25.258425053591566,20.024982098551902,29.343375109003063,18.46274873493175,29.957449617109724,35.20397349328161,19.869423245089287,15.800925689612793,22.00321363281951,49.51701441452509,47.43020138778586,43.49908388992801,17.073720431139918,47.20719160198741,28.885255024531787,49.40138217851295,15.130999690236008,29.887536530594105,35.5496041756007,20.001923579528516,24.79477883361095,14.985799794843627,33.97345924907681,30.727560471072472,27.477145364122293,18.796168334810922,13.706276304480797,45.88081218015371,23.07214796053976,16.428423214246838,28.585522913647406,19.777132192446295,31.34805381941869,14.397252575793926,24.165283567472393,46.892664514452264,25.740744358000175,48.7961805060025,47.59063225174975,14.88332341333085,20.33307195902485,27.81138000954594,25.845363876868113,27.291645621144177,20.34854318216457,27.201520868208654,27.171523855371333,44.89183567165057,24.04521014409525,20.001878054295183,44.26715205822687,18.43590266251094,21.832941553551933,14.144724662359055,34.69427036430044,44.223596254232476,47.8696577972051,46.69570293219242,47.61498791635289,28.675461007408707,21.814121398370705,26.20109954854672,46.22084226545308,17.94776265434551,34.41936789145414,25.805400926899544,13.17606252376916,48.86954240359716,25.371078558721507,25.52277112752232,47.27383517061449,32.49460943529559,17.408045772818017,36.08170854525048,48.03766713953024,35.263083778650405,23.135105965506945,32.47895136224275,35.11038561718049,13.460825432669674,36.26475037163149,26.834810006379367,14.923488157302033,49.10909630448961,30.869790659778925,13.886031108945946,18.021571111803695,22.141671325582003,32.84398479547841,13.470373599599489,22.052212755160763,46.58651359433409,16.06208095655854,13.98698490516774,18.745683217418698,13.908662822701437,24.780428490641714,22.70833202985623,45.72592318079087,31.66546858339089,21.208822707712883,31.970043849798415,33.19758720015583,28.573300465324955,15.106737660593652,45.64158190215206,34.93199804144946,46.58645981770924,45.4536799055917,26.78222139947482,32.84467993079459,21.098323210196284,25.350100080934155,19.240781406331827,22.052427095378512,22.04604846649687,29.452237222538642,21.121388931254998,16.337608099342212,14.097381156760523,45.5607679201779,24.200755051949756,13.699270653490869,45.04217337621458,18.1589259240054,32.693896047585625,30.229034774439405,18.4176174237447,48.09995405210333,19.347088888110918,25.928920927130797,16.331298677976147,26.8266270256104,21.171090059574603,19.580375547792837,21.839734644610417,33.169616861252386,32.00953339320822,15.724642797483467,14.015484058048619,28.995948982710345,32.377637080545846,34.144941509678915,25.011097445588867,47.472665347053834,28.65397225125445,18.050742045729955,21.185101070348466,47.54542230600575,43.13646851356721,45.098601669835304,48.41160039239125,33.456573023960075,35.29308236463288,17.06186625326253,30.39637012097743,48.2695956220103,20.023203166863173,30.48037341818107,31.829930793194677,12.984474704077183,24.05011287519191,43.5832700129661,34.63205045050283,28.698919728705523,36.115087434413184,26.064497131992763,35.77129707003974,31.924511208874073,26.974705576548914,33.61937444625338,27.881676212937627,15.767149638880255,27.644702429125818,23.63313034071829,23.233967054577597,31.979378420728736,47.821385029491694,15.705414414974918,15.577525491810542,21.239236870700203,43.155605105358596,20.133392529511067,27.752288869809256,18.156639561178586,17.671728045906633,16.159146089949402,23.064068276009294,16.17449398715133,24.415952083133597,47.01060685099341,32.778099285249816,22.35477078050978,34.1583772824627
Mg,3.43036,3.53812,3.82099,3.7716,3.65935,3.592,3.60996,3.73119,3.47975,3.34954,3.47077,3.57853,3.60098,3.66833,3.5022,3.5022,3.83895,3.47975,3.57853,3.65935,3.56955,3.53812,3.5022,2.84217,3.65037,3.60996,3.53812,3.47975,3.38995,3.74017,3.65037,3.60098,3.46179,3.47975,3.52914,3.37199,3.8614,3.60098,3.53812,3.48873,3.47077,3.43036,3.72221,3.57853,4.49,3.55159,3.82099,3.69976,3.33158,3.74017,3.55159,3.592,3.52016,3.47975,2.86911,3.57853,3.61894,3.56057,3.61894,3.56057,3.42138,2.71196,3.61894,3.55159,3.33158,3.15198,3.82997,3.65935,1.01025,3.57853,3.5022,3.43934,3.6818,3.60996,0.0,3.53812,3.60996,3.44832,3.25076,0.0,3.90181,3.90181,3.66833,3.592,3.52016,3.40791,2.76135,3.96916,2.28092,3.61894,3.52016,3.52016,3.61894,2.90054,3.56955,3.75813,3.97814,3.56955,3.48873,0.0,0.0,3.53812,3.84793,3.51118,3.66833,3.57853,3.43036,2.72094,3.47975,3.79854,3.57853,3.48873,3.74017,0.0,0.0,1.35149,3.92875,3.52016,3.47975,3.34056,2.85115,3.64139,3.6818,3.56057,3.56057,3.08912,0.0,3.88834,2.08785,3.52016,3.17892,3.40791,3.52914,3.44832,3.75813,3.39893,3.78058,3.57853,3.65037,3.35852,3.39893,3.53812,3.65935,3.34056,3.56955,3.38995,2.68053,0.0,0.32777,1.71069,0.0,0.0,0.0,0.0,0.0,1.61191,1.88131,0.0,0.0,2.41113,2.24051,2.19112,1.74212,0.78126,2.38868,0.0,0.0,3.20137,0.0,0.0,3.34056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25974,0.0,0.0,3.69078,3.44832,3.81201,3.74915,2.81074,3.84793,3.47975,3.87038,0.0,3.53812,3.47077,2.87809,0.0,3.62792,2.95891,3.90181,3.52016,0.0,1.84988,0.0,1.77804,0.0,2.2001,8.50669901630328,23.14255358935788,14.587686556110855,14.432545156574493,19.29908512372178,32.95184826330324,24.268421068793916,18.804673163713833,34.991342527932645,20.3131898764416,28.64946082814503,17.22191924413656,15.600760879902511,26.48798897138522,22.60089727836018,15.640744285199256,31.454018679028838,12.133065001257798,3.710913255079683,18.339801849081226,32.38353797638799,24.22336469665845,12.155533153861558,7.201350083398662,15.629564313084003,8.625727051671355,3.8592950690933456,7.104459489824819,38.144318473854156,22.132204395050724,23.21343017563985,31.11091284090181,22.859795718724786,4.9879029902377745,12.38408407882239,25.494225996749403,15.770300187069541,9.513439243917157,15.38348997459681,32.14631707956969,17.981454034264694,35.50503123902008,29.533086053633102,34.12229082972702,27.82545641894136,32.30151944725857,18.217386485131534,3.570058058657242,17.56575334624034,11.691539205341266,22.245715093975072,9.94979552848113,22.65819277172124,28.857010230126214,11.10523790334421,5.618814737774546,12.414332006214273,30.68096247384717,32.76595461208018,38.37183951006633,8.1989768892292,32.7170697126317,21.752275486034815,30.27273371576205,5.546277783226934,22.2782877532907,28.794524259658534,11.192231228230272,15.893296804887404,5.881180876654023,27.184084250092038,23.815869683246408,19.754844655352212,8.940343070681482,4.031004635288485,34.182439602390005,15.134315549060261,7.2781653015010495,20.798771768048017,11.236500977164498,24.429683350852304,5.139986048407446,16.1640563158563,33.40846364047386,17.720104590653193,31.31609863314166,32.32121413990315,5.080600811177567,11.535670351608502,19.910384907190334,17.54350960914089,19.119626787055427,12.000528092398202,19.872864597033843,19.888565910647884,35.15929711305071,15.980526576853824,11.236540954510222,39.146745726676734,9.13279265612877,13.508429808750632,4.458424527351195,28.195197024968227,39.154375504317834,32.37471206560411,33.5477629111806,32.23193911275227,20.817669244614763,13.2409319840297,18.618362116940975,33.85020381104409,8.595315260402998,27.9087563939214,17.60620630122503,3.1955713462790154,30.80660043054262,16.561282386970262,17.812605056455144,32.64320514119058,25.444099564503414,8.190491361197102,29.498228235756486,31.870312037317962,28.521999985256745,14.35357939424149,25.440357316209354,28.435607663994045,4.075325652221732,29.800985560711013,19.02894425307527,5.888475453658815,30.884585105016782,23.1586909941935,4.667747137508018,9.308957919535413,14.027239776159135,25.88286269985544,3.609451293708175,12.571153737892374,33.427778598793424,7.180041423111868,4.7356307872324415,10.2241932550377,4.11126916338563,16.78808252762527,13.782402886187777,34.34931312143217,24.573515330022815,12.508684008643076,25.260305417952758,26.519820035627472,21.22743450112642,5.990265992537488,34.834868892559015,28.528464099532375,33.47979727923808,35.00080254613064,19.397750761638026,25.904766085574725,12.003519973784652,17.32455483421925,10.288551184856736,13.465225901124988,12.563991415993451,22.269423936060377,12.756129247449657,6.747664447338231,4.078381546181815,34.63433601094204,16.30035829586376,4.306578525810486,35.505307531558934,9.369238244657188,25.564814681113873,23.273867800780486,9.044116814443765,31.75154661887861,10.854493790862055,17.753303668374254,7.505019625730799,18.915993535959977,12.272553578640508,10.68287941296776,13.040100307394198,26.49476115557615,25.21554660406819,6.553463516020114,3.8277991337641706,21.497813405459766,25.737991098443988,27.389845303079625,17.00738098277395,32.40804984139304,21.019785774225625,8.709323094568884,13.019825271774996,32.275154975837346,37.82352317098595,35.21549711441666,31.454759502321046,26.492587564089433,29.017202733238857,8.155421380283357,23.12450681205312,31.746928189235973,10.86777147141891,22.892374291032755,24.55452827279987,3.740175614697054,15.839233530206835,38.40894991329639,27.946191331006656,21.186422297668393,29.457564155196025,18.56637220210233,29.559382610899096,24.806470798323247,19.66576188548172,27.145020313522988,20.18211449510343,6.9164256430069635,20.214900379026098,15.88300137465346,14.655175580668955,24.51907916003584,32.28463728425881,6.219630011448022,6.498816254413256,13.116920864671144,37.84527466300704,11.863873852997841,20.26854175642943,9.115066642267829,8.515326122160637,7.422233477164196,14.676404850687224,6.6023470270174744,16.682975044201285,32.927312300425164,25.864272363245725,14.272622599865397,27.41977547903854
Al,1.40066,1.21127,0.46976,0.79076,1.1888,1.12139,1.05077,1.17917,1.41029,1.23053,1.12139,1.32041,1.35893,1.15991,1.15028,1.14065,0.72014,1.29152,1.36856,1.26905,1.3493,1.33967,1.12139,1.27868,0.87101,1.61894,1.68956,1.23053,1.33004,1.16954,0.87101,1.14065,1.56116,1.33004,1.32041,1.17917,0.88064,1.35893,1.23053,1.27868,1.3814,1.1888,0.51149,0.81965,1.09892,1.49054,0.46976,0.71051,1.27868,0.8999,1.53869,1.31078,1.42955,1.3493,1.1888,0.8999,1.24016,1.26905,1.29152,1.30115,1.19843,1.29152,1.10855,1.24979,1.49054,0.65915,1.25942,1.56116,1.35893,1.53869,1.48091,1.44881,1.81154,1.25942,1.35893,1.60931,1.53869,1.42955,1.15991,1.87895,1.41029,1.30115,1.24016,1.51943,1.55153,1.58042,0.82928,1.1888,1.42955,1.57079,1.24979,2.1197,1.0604,1.16954,1.47128,1.32041,1.17917,1.57079,1.51943,0.99941,0.74903,1.48091,1.24979,1.43918,1.74092,1.49054,1.42955,1.62857,1.70882,1.07966,1.5098,1.47128,1.10855,0.99941,0.66878,1.62857,1.53869,1.90142,1.86932,1.47128,1.43918,1.52906,1.15028,1.64141,1.53869,2.08118,2.10044,1.33004,1.6703,1.53869,1.23053,1.51943,1.33967,1.76018,0.5789,1.25942,0.90953,1.31078,0.64952,1.62857,1.2209,0.74903,1.10855,1.53869,1.3814,1.27868,3.5,3.04097,1.5098,1.56116,3.0185,1.8308,1.58042,1.40066,1.76018,2.17106,1.56116,0.55964,0.34136,1.1888,1.61894,1.66067,1.53869,1.74092,1.56116,1.1888,2.02019,1.81154,2.54021,2.73923,1.23053,2.68145,1.93994,1.97846,1.86932,2.00093,2.27057,2.08118,1.31078,2.42144,1.9913,2.79059,2.65898,2.51132,1.82117,2.37971,2.34119,2.88047,2.21921,1.9913,1.7987,1.29152,1.21127,0.78113,0.29,1.29152,0.89027,1.3493,1.26905,0.55964,1.61894,1.78907,1.70882,0.7715,1.07003,1.42955,0.82928,1.3493,1.65104,1.85969,2.09081,1.78907,2.25131,2.05871,6.489927854568585,21.844141926783813,13.132896329496097,12.770378108264739,17.832739577162272,32.089463337618724,22.787726829337903,17.839289868884908,34.2656076731736,18.838186677148922,27.375060170340124,15.676280666795709,14.140758885180201,25.14280710256168,21.10424229188913,13.888235565637778,30.23359066992057,9.51297917581274,1.7855399194016601,16.922975717757115,31.629190734443533,22.341077624750646,10.25148749736362,5.3514464920597575,13.159017596536712,6.045419947774018,1.1678447875930489,5.211811480935012,36.31102512931662,20.253059104721412,21.261903279738867,30.04908610950724,21.149124552015948,2.902763212814821,10.626226004981119,24.69329342994043,14.175121663743143,7.0314953533776325,13.466307934105508,31.236561963513058,15.718260448669977,34.610532810454124,28.551337032537514,33.071108949122504,26.680941790242855,31.439722764470055,16.82514648472547,1.22148894529341,15.957577006851588,8.976200833345015,20.50686639579034,7.35150494158807,21.191689377749217,27.757131571182803,9.027945396070722,4.046237097061484,10.667632717971024,29.14602601162519,31.765108429955532,36.298917606666365,6.364567175582993,31.94840868186764,20.02082231682285,29.168007025539392,3.9708581729229007,20.190681894957088,27.809973742817093,9.582031826111393,14.052597059567862,3.9203337971146475,25.50427625630414,22.39465438820405,17.743707740144735,6.743774967412478,1.1983438228400698,33.47762813103504,13.603246832530616,5.393339154423135,19.43440895354118,9.484449673808975,23.235271839057788,3.1088335000392906,14.063382451999452,32.48606534653143,16.193831449269265,29.900336747758963,31.46026264250231,2.9903781511508036,9.684210709486955,18.117346542185906,15.787271596685722,18.03631202346878,10.294713477512373,17.844534198529185,18.328157974255614,34.594536694578196,14.585997511269868,8.901945370537856,35.14355763942206,6.258399990033547,10.992289548012238,1.6408675308774519,26.67366580589694,35.381373648771856,31.19719601607409,32.732698689518394,31.569446395624514,18.91843937577369,11.361662329302412,17.186127889384668,33.09616390169038,5.925752539344671,26.889083562574342,15.853177251422826,1.5280519745117374,29.82264909459279,14.690204117400047,15.842349708325708,31.832722465075786,24.32943042608224,6.310930925695942,28.076212022834284,30.518561108185104,27.846760210679097,13.14654648921123,23.731345160414975,27.180038907754565,1.9954324634117004,28.78245327048356,17.09628658871178,3.33479229226739,29.964276491199357,21.689851036647905,2.1413397060080435,7.424680698067947,12.282830148565063,24.715055722954464,1.262827450626158,10.840039905023065,32.65398485845003,4.535300189132782,2.8752945179472738,7.752135107798928,1.7894254986135494,15.194866087724854,12.485953981979637,33.87417335089473,23.183679901558016,10.09647623440088,23.770214141549268,25.43558303845719,19.928421725675626,4.047446561728094,33.75381654382828,27.486747985117482,32.73299500220076,33.92415982375696,18.01586823850814,24.748226485517637,9.653343984773192,15.01274218447184,8.344606133093013,11.774230669348666,10.832544829460215,20.48498171980567,10.90631183937692,3.9702176035674617,1.9928009886123856,33.598650892810355,14.284661363221874,2.2314645749174886,34.53041329063383,7.688672085886429,24.85273037880472,21.43497263189515,6.8528600929561865,30.614657052283672,8.316844249548483,16.231588619345292,5.790804100625362,17.463586537751187,9.593331652423112,8.845468063248102,10.408589868337366,25.460028591989133,24.138429286430263,3.750593493401724,2.133827855488985,19.658372463753665,24.579727698909615,26.257860191442003,14.827773204083947,31.6218532450059,19.71803680285886,6.465790568279716,10.698298198074752,31.349026967169415,37.00455200268493,34.214593773057736,30.42229202583938,25.275951773117015,27.616807695599377,6.310097514422544,21.211740775187906,30.8341603223676,9.03930851345814,21.111978655812322,23.337132898830035,0.7785209500186046,13.402280188396112,36.29944282052444,26.816453914968523,19.623700537276452,28.48406522074344,16.667563625794084,28.374572317196137,23.060130987850105,18.09427586226192,26.080575698027598,18.83511331678517,4.867841119560719,18.31409287095437,13.491751761034303,12.75110590886229,23.65138353904405,31.433416925021522,4.001898935951121,4.3668742362794255,10.931660592474257,37.0434161943352,10.190077775958203,18.97591705518599,6.562654092386683,6.07828201941104,4.854085361541122,12.333536177559836,4.6017353659661975,14.561967256501738,32.42467094435735,23.930849959541828,12.588308752846325,26.24892498836646
